"sequenceid","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets","link"
"162fe6c4-6a35-45e4-aa4b-0cb1f0720267","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:27 13:38:34""","""2018:02:27 13:38:42""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/162fe6c4-6a35-45e4-aa4b-0cb1f0720267"
"df37f649-6a3a-4796-b974-632fc193d423","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:28 13:42:20""","""2018:02:28 13:42:49""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/df37f649-6a3a-4796-b974-632fc193d423"
"e4776385-8e58-4b7e-94ad-e19a126ae0bc","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:01 14:00:31""","""2018:03:01 14:01:30""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e4776385-8e58-4b7e-94ad-e19a126ae0bc"
"6ae4bdba-a02c-4434-85ac-f4bef290d3e6","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:01 14:07:06""","""2018:03:01 14:07:13""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/6ae4bdba-a02c-4434-85ac-f4bef290d3e6"
"d887b894-a0ab-4778-9d02-8656bc2eb8f4","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:16 14:03:50""","""2018:03:16 14:04:24""","22","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d887b894-a0ab-4778-9d02-8656bc2eb8f4"
"b5f20c3d-c502-415f-92b0-852e972bb311","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:28 13:59:02""","""2018:02:28 14:00:16""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b5f20c3d-c502-415f-92b0-852e972bb311"
"be288b4f-bde1-4312-9d11-d38967f594e1","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:28 13:40:09""","""2018:02:28 13:41:14""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/be288b4f-bde1-4312-9d11-d38967f594e1"
"f85c860c-5817-44f5-b56b-4ab436603c33","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:15 07:08:36""","""2018:03:15 07:09:12""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f85c860c-5817-44f5-b56b-4ab436603c33"
"2d21559c-b72c-4105-a816-57edbd725393","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:24 14:58:26""","""2018:02:24 14:58:58""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2d21559c-b72c-4105-a816-57edbd725393"
"22c9402d-e040-4e30-b9bd-75981376385e","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:06 13:54:31""","""2018:03:06 13:54:55""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/22c9402d-e040-4e30-b9bd-75981376385e"
"e9bbbb9b-e697-43ed-b563-b009ba7859ad","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:19 13:50:41""","""2018:02:19 13:50:49""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e9bbbb9b-e697-43ed-b563-b009ba7859ad"
"97b94231-cd32-4c39-93ed-c16d306745de","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:01:20 17:53:47""","""2018:01:20 17:54:38""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/97b94231-cd32-4c39-93ed-c16d306745de"
"c0208b99-0e69-4ee8-b366-b76f478a5dd0","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:01 14:08:14""","""2018:03:01 14:08:47""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c0208b99-0e69-4ee8-b366-b76f478a5dd0"
"9f14ef88-595c-4955-a005-b8e0b1091439","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:19 17:37:49""","""2018:02:19 17:38:45""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9f14ef88-595c-4955-a005-b8e0b1091439"
"a8a27c37-0681-453c-a3f2-eaa91e7be379","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:28 13:44:53""","""2018:02:28 13:45:12""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a8a27c37-0681-453c-a3f2-eaa91e7be379"
"a89f693f-03ea-4d8f-a913-e27a329d2b9e","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:12 18:08:42""","""2018:03:12 18:09:26""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a89f693f-03ea-4d8f-a913-e27a329d2b9e"
"0bf1ca8d-2e29-4c59-bf1c-5cd52fb3102b","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:01:18 16:30:58""","""2018:01:18 16:32:22""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0bf1ca8d-2e29-4c59-bf1c-5cd52fb3102b"
"a48bad8c-fa5d-4f6f-a52d-d698dd32aef3","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:15 06:59:12""","""2018:03:15 06:59:45""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a48bad8c-fa5d-4f6f-a52d-d698dd32aef3"
"2d352fc9-b242-4e76-829a-61ba2cc4a3e3","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:26 13:50:12""","""2018:02:26 13:50:45""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2d352fc9-b242-4e76-829a-61ba2cc4a3e3"
"04807ef6-41a3-4c4e-8e4c-850dec2dfeac","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:01:10 12:57:44""","""2018:01:10 12:58:31""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/04807ef6-41a3-4c4e-8e4c-850dec2dfeac"
"ee1e2235-694a-47db-a5dd-86cde82c5fbe","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:26 14:01:46""","""2018:02:26 14:02:57""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ee1e2235-694a-47db-a5dd-86cde82c5fbe"
"9d9b76b3-0b44-4d19-9886-167fc31f1982","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:26 13:53:05""","""2018:02:26 13:53:47""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9d9b76b3-0b44-4d19-9886-167fc31f1982"
"ededb553-2d21-45b0-bb44-0635630765a7","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:07 13:43:09""","""2018:03:07 13:43:38""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ededb553-2d21-45b0-bb44-0635630765a7"
"19949752-23fb-4dac-91ec-76e0a4dbd89c","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","false","true","false","""2018:01:06 11:52:15""","""2018:01:06 11:53:41""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/19949752-23fb-4dac-91ec-76e0a4dbd89c"
"109803f5-fbb3-4afc-8959-7effd636ee7c","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:02:24 14:51:41""","""2018:02:24 14:52:21""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/109803f5-fbb3-4afc-8959-7effd636ee7c"
"7a5ee2be-f8b9-478c-a5b8-1adc05232f7e","98a218dc-483c-45dc-b68c-34fcf2cf82b1","SURVEY-CEBUS-03-04","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:03:15 07:05:31""","""2018:03:15 07:06:25""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7a5ee2be-f8b9-478c-a5b8-1adc05232f7e"
"de1a0307-2345-431d-95ac-1d7ecd260da3","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:40:10""","""2018:04:13 12:41:28""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/de1a0307-2345-431d-95ac-1d7ecd260da3"
"4e896ff4-7a49-4212-968e-50eaaa75c1ab","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:42:35""","""2018:04:13 12:45:02""","150","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4e896ff4-7a49-4212-968e-50eaaa75c1ab"
"d474a868-29b2-4a76-9517-7436c8b1d4f9","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:45:51""","""2018:04:13 12:45:58""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d474a868-29b2-4a76-9517-7436c8b1d4f9"
"2482b780-f178-4641-a94d-a51726db766d","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:46:32""","""2018:04:13 12:51:32""","210","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2482b780-f178-4641-a94d-a51726db766d"
"072b253d-205e-494d-9f55-28f172e3fbe3","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:56:49""","""2018:04:13 12:56:55""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/072b253d-205e-494d-9f55-28f172e3fbe3"
"51dbfa45-a152-4720-b635-852e0e902b03","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:13:59""","""2018:04:14 13:15:45""","80","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/51dbfa45-a152-4720-b635-852e0e902b03"
"77cdabbb-e3c0-4357-89ae-f392afdaa2d7","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 12:53:41""","""2018:04:19 12:54:23""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/77cdabbb-e3c0-4357-89ae-f392afdaa2d7"
"841701ee-2c92-4818-a9e7-78972dc4e4cf","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 12:55:04""","""2018:04:19 12:56:00""","70","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/841701ee-2c92-4818-a9e7-78972dc4e4cf"
"d67c328b-d424-47b7-b6c8-d4f47efc60e6","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 13:46:53""","""2018:04:20 13:48:08""","70","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d67c328b-d424-47b7-b6c8-d4f47efc60e6"
"59e8be87-d776-43f6-9c46-cee9977945bc","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 13:53:10""","""2018:04:20 13:54:04""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/59e8be87-d776-43f6-9c46-cee9977945bc"
"c3c05aed-0303-4585-a0ae-44fe0f4cf4f3","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:04:42""","""2018:04:20 14:04:50""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c3c05aed-0303-4585-a0ae-44fe0f4cf4f3"
"3ab9c176-1da5-4f9a-a398-ec9a2d8bc84a","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:22:10""","""2018:04:20 14:24:14""","110","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3ab9c176-1da5-4f9a-a398-ec9a2d8bc84a"
"ca29490c-15a4-41be-a571-756a10e8d6cc","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:27:30""","""2018:04:20 14:28:31""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ca29490c-15a4-41be-a571-756a10e8d6cc"
"9529bd1b-39cd-4a93-8e89-da505f924faf","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:34:22""","""2018:04:20 14:35:51""","90","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9529bd1b-39cd-4a93-8e89-da505f924faf"
"456b18f8-59c3-4131-b080-343cc577e095","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:34:23""","""2018:04:21 11:35:58""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/456b18f8-59c3-4131-b080-343cc577e095"
"d2e80512-f8f6-4196-8870-d1c24e74e9c3","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:38:43""","""2018:04:21 11:41:33""","110","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d2e80512-f8f6-4196-8870-d1c24e74e9c3"
"ab53215a-b21a-4f0a-b8be-601d4a847795","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:07 17:26:30""","""2018:04:07 17:26:42""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ab53215a-b21a-4f0a-b8be-601d4a847795"
"48742ddc-a12f-4cbb-8aaa-a23744e91362","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:44:14""","""2018:04:21 11:46:01""","90","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/48742ddc-a12f-4cbb-8aaa-a23744e91362"
"833097e2-e3b9-485f-8d65-8557f36bf5f5","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:46:35""","""2018:04:21 11:46:41""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/833097e2-e3b9-485f-8d65-8557f36bf5f5"
"5f2af9a8-fb64-4f30-8cb3-2d7c37e6e635","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:07 17:28:34""","""2018:04:07 17:32:25""","140","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5f2af9a8-fb64-4f30-8cb3-2d7c37e6e635"
"e3d1c209-a432-4fb3-bb18-4bb5953cafe6","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:22 12:47:42""","""2018:04:22 12:50:37""","110","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e3d1c209-a432-4fb3-bb18-4bb5953cafe6"
"f3a0c412-822e-4d43-9d97-5d22f9861963","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:07 17:37:39""","""2018:04:07 17:38:41""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f3a0c412-822e-4d43-9d97-5d22f9861963"
"39be1e29-6fcb-4a27-bae1-58b25c3ca892","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:07 17:40:10""","""2018:04:07 17:41:13""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/39be1e29-6fcb-4a27-bae1-58b25c3ca892"
"275d888e-0843-45c4-a3b5-5d0faf8bc101","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:22 12:53:48""","""2018:04:22 12:53:54""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/275d888e-0843-45c4-a3b5-5d0faf8bc101"
"cc106257-46e0-4f10-a9f1-cb31f511aa7f","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:42:14""","""2018:04:12 11:46:23""","240","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cc106257-46e0-4f10-a9f1-cb31f511aa7f"
"ac831dae-6488-402a-8d87-f3f846b5858d","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:47:01""","""2018:04:12 11:48:48""","100","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ac831dae-6488-402a-8d87-f3f846b5858d"
"19ebd87c-dd2b-4c99-ac45-cb0bf2e64618","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:49:54""","""2018:04:12 11:50:54""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/19ebd87c-dd2b-4c99-ac45-cb0bf2e64618"
"b072392a-a9aa-46cf-a461-1dcee0c1e14f","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:51:43""","""2018:04:12 11:56:54""","320","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b072392a-a9aa-46cf-a461-1dcee0c1e14f"
"2b5dff05-ba25-4d00-bd73-8ff73b50ee52","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:57:47""","""2018:04:12 11:59:50""","90","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2b5dff05-ba25-4d00-bd73-8ff73b50ee52"
"fffa369e-95b2-4adc-a688-30833c9fabce","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:00:13""","""2018:04:12 12:01:56""","100","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fffa369e-95b2-4adc-a688-30833c9fabce"
"9ff89316-1a18-401f-a08a-33ab16337e76","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:02:48""","""2018:04:12 12:03:42""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9ff89316-1a18-401f-a08a-33ab16337e76"
"58eb55da-1e3a-4c58-896b-d1abdce65b91","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:04:20""","""2018:04:12 12:16:25""","570","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/58eb55da-1e3a-4c58-896b-d1abdce65b91"
"7b77b60c-7292-4595-b937-ae787f4598dd","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:22 12:54:54""","""2018:04:22 12:56:51""","90","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7b77b60c-7292-4595-b937-ae787f4598dd"
"5c8db7f6-4994-414c-840b-73df1eb5e3d9","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:21:51""","""2018:04:12 12:29:52""","430","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5c8db7f6-4994-414c-840b-73df1eb5e3d9"
"a73f8b00-9df7-4243-8ada-2a334193b4d7","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:41:02""","""2018:04:12 12:45:35""","210","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a73f8b00-9df7-4243-8ada-2a334193b4d7"
"541733a1-2f40-47d7-aa62-575ed553ca99","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 09:40:33""","""2018:04:24 09:41:51""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/541733a1-2f40-47d7-aa62-575ed553ca99"
